Purchase,User_ID,Product_ID
8.902784019028061,1000302,P00220342
8.673535014253124,1000307,P00114542
9.377211012018545,1000308,P00010842
9.490863777253649,1000308,P0094542
8.125982895295428,1000308,P00153842
8.467037581533706,1000309,P00303242
9.592947605137347,1000309,P00201442
8.902784019028061,1000311,P00120042
8.702680614787521,1000312,P00118542
7.196139850720338,1000312,P00145242
8.910147459585964,1000313,P00112142
9.291047264011768,1000314,P00050242
9.465202203882958,1000314,P00295942
8.673535014253124,1000319,P00324442
8.746331769297665,1000319,P00155042
8.521763501898224,1000319,P00085242
9.377211012018545,1000320,P00115942
7.073801268481021,1000321,P00265242
8.813289221468326,1000321,P00163442
9.468999948444997,1000324,P00273442
9.3947925746526,1000326,P00331042
9.3947925746526,1000326,P00151742
8.834399957499528,1000327,P00118142
8.855094399401896,1000328,P00046742
8.813289221468326,1000329,P00125642
8.746331769297665,1000329,P00270842
9.3947925746526,1000329,P00171342
8.518629958061167,1000331,P00184842
8.614078805965512,1000333,P00128242
7.85573447128904,1000335,P00146142
8.673535014253124,1000337,P00191442
8.702680614787521,1000340,P00331942
9.3947925746526,1000342,P00117942
9.677269727651456,1000343,P00218642
9.147352725385582,1000344,P00240042
8.673535014253124,1000346,P00184942
8.329547282487797,1000346,P00059442
9.592947605137347,1000348,P00281742
8.007420578476626,1000349,P00347642
8.855094399401896,1000349,P00015542
8.831543787917587,1000350,P00058042
9.43098726365315,1000352,P00109742
9.147352725385582,1000352,P00324442
9.415297955307368,1000352,P00067842
8.902784019028061,1000355,P00293242
8.702680614787521,1000355,P00194642
9.3947925746526,1000356,P00194242
9.377211012018545,1000361,P00184442
9.046788991900026,1000364,P00021742
9.070205179868315,1000365,P00182742
8.945367767925518,1000368,P00279542
8.624300337095338,1000368,P00039242
9.677269727651456,1000377,P00353142
8.902784019028061,1000380,P00307542
8.855094399401896,1000380,P00324942
9.49912190122637,1000381,P00002942
8.945367767925518,1000385,P0097142
8.902784019028061,1000386,P00134642
9.438793726048477,1000386,P00295842
9.003386888120255,1000388,P00199442
8.624300337095338,1000389,P00237542
8.855094399401896,1000390,P00341942
8.945367767925518,1000392,P00366542
8.834399957499528,1000392,P00051442
9.245248957613443,1000393,P00084442
8.125982895295428,1000398,P00113242
9.147352725385582,1000398,P00136742
8.834399957499528,1000402,P00344442
8.673535014253124,1000407,P00024942
8.467037581533706,1000411,P00319142
8.673535014253124,1000411,P00295942
9.667421010270646,1000411,P00074342
8.813289221468326,1000412,P00302942
8.834399957499528,1000415,P00049642
8.813289221468326,1000415,P00344242
8.699987429576534,1000419,P00241642
9.351784933261603,1000422,P00204342
9.592947605137347,1000422,P00235942
8.624300337095338,1000424,P00162442
7.756790298409533,1000424,P00204342
8.834399957499528,1000424,P00349142
8.945367767925518,1000425,P00321742
9.047271512260966,1000425,P00183242
9.465202203882958,1000425,P00014042
9.3947925746526,1000432,P00078742
8.624300337095338,1000437,P00343042
9.490863777253649,1000438,P00183242
8.834399957499528,1000438,P00325742
7.073801268481021,1000438,P00152942
9.432116246485368,1000438,P0095342
8.746331769297665,1000438,P00238642
9.352557909733262,1000442,P00260042
8.622196349172633,1000442,P00120642
8.624300337095338,1000444,P00216742
9.551535356879059,1000451,P00116842
8.622196349172633,1000453,P00130442
8.834399957499528,1000453,P00177842
9.468999948444997,1000453,P00347742
8.834399957499528,1000454,P00337842
8.831543787917587,1000454,P00183342
9.667421010270646,1000457,P00242742
8.746331769297665,1000461,P00285742
8.624300337095338,1000461,P00065342
8.945367767925518,1000462,P00127242
9.33146018388096,1000478,P00156442
9.3947925746526,1000480,P00163442
9.49912190122637,1000482,P00196542
8.594892974490742,1000482,P00193742
9.67760146238049,1000482,P00302142
9.667421010270646,1000498,P00052842
9.352557909733262,1000499,P00101942
9.390797917028578,1000508,P00103042
8.834399957499528,1000509,P00130842
9.468999948444997,1000509,P00046742
9.352557909733262,1000509,P00009342
8.813289221468326,1000509,P00000642
9.352557909733262,1000513,P00085242
8.813289221468326,1000515,P00085242
8.702680614787521,1000518,P00067942
9.438793726048477,1000518,P00004742
8.746331769297665,1000520,P00140042
7.2673005568281654,1000520,P00130742
7.892695365055798,1000520,P00123742
8.622196349172633,1000520,P00198042
9.390797917028578,1000524,P00136142
8.699987429576534,1000524,P00191442
9.43098726365315,1000524,P00101542
9.49861141174876,1000524,P00040242
8.673535014253124,1000529,P00270542
8.855094399401896,1000529,P00126142
9.531626824330313,1000530,P00346142
8.702680614787521,1000533,P00145042
5.729393919348104,1000536,P00233442
8.834399957499528,1000540,P00214642
8.699987429576534,1000541,P00004842
9.150932004433683,1000543,P00129342
9.187850822428715,1000546,P00216342
8.673535014253124,1000549,P00206742
8.673535014253124,1000550,P00110742
9.352557909733262,1000550,P00000242
9.420173689566097,1000550,P00182142
6.645352761455722,1000550,P00221842
8.699987429576534,1000553,P00033642
9.592947605137347,1000554,P00370242
9.070205179868315,1000556,P00106042
9.468999948444997,1000556,P00192542
8.945367767925518,1000559,P00314142
8.673535014253124,1000561,P00324942
9.377211012018545,1000566,P00319342
8.624300337095338,1000566,P00017542
8.521763501898224,1000566,P00192042
8.855094399401896,1000566,P00151742
8.27430856664761,1000566,P00212042
8.702680614787521,1000566,P00338542
9.49912190122637,1000568,P00046742
9.49912190122637,1000577,P00304442
9.438793726048477,1000585,P00112142
8.624300337095338,1000587,P00015142
8.746331769297665,1000588,P00343042
9.531626824330313,1000588,P00233542
8.594892974490742,1000588,P00319542
9.468999948444997,1000590,P00131242
9.147352725385582,1000591,P00265242
8.624300337095338,1000601,P00182642
7.941814275498014,1000601,P00250842
9.677269727651456,1000602,P00032342
8.624300337095338,1000604,P00328142
8.834399957499528,1000604,P00276642
9.438793726048477,1000608,P00063342
7.887776749893771,1000608,P00074442
8.834399957499528,1000611,P00059442
8.945367767925518,1000620,P00135742
8.855094399401896,1000624,P00074642
9.667421010270646,1000624,P00184142
8.902784019028061,1000624,P0096142
9.677269727651456,1000630,P00205442
8.834399957499528,1000631,P00321742
8.834399957499528,1000634,P00000142
8.945367767925518,1000637,P00052842
8.699987429576534,1000638,P00113942
8.521763501898224,1000638,P00324742
8.673535014253124,1000639,P00183642
9.415297955307368,1000641,P00118442
8.624300337095338,1000643,P00346442
8.831543787917587,1000643,P00355142
9.438793726048477,1000646,P00277442
9.147352725385582,1000647,P00262242
9.415297955307368,1000647,P00259442
7.7901336058960755,1000648,P00355642
9.445553419344916,1000648,P00242742
9.3947925746526,1000649,P00283942
8.329547282487797,1000651,P00110942
8.746331769297665,1000651,P00057642
9.592947605137347,1000651,P00120742
9.352557909733262,1000652,P00112642
8.834399957499528,1000655,P00339042
8.614078805965512,1000656,P00085242
9.490863777253649,1000669,P00142142
8.746331769297665,1000673,P00014642
9.531626824330313,1000678,P00317842
9.377211012018545,1000678,P00352142
8.855094399401896,1000678,P00266242
9.445553419344916,1000678,P00243942
8.855094399401896,1000680,P00031142
8.945367767925518,1000687,P00173942
8.699987429576534,1000687,P00147742
8.746331769297665,1000687,P00165442
8.746331769297665,1000692,P00227742
8.855094399401896,1000692,P00248542
8.746331769297665,1000692,P00197442
9.291047264011768,1000692,P00182442
8.624300337095338,1000697,P00120942
8.855094399401896,1000697,P00174442
8.834399957499528,1000700,P00124742
8.945367767925518,1000702,P00278642
9.445553419344916,1000702,P00331042
9.667421010270646,1000702,P00331342
8.614078805965512,1000702,P00085942
9.147352725385582,1000702,P00130742
9.531626824330313,1000705,P00266142
8.521763501898224,1000705,P00226842
9.420173689566097,1000706,P00022442
8.329547282487797,1000710,P00173042
6.972401167520192,1000710,P00150842
8.329547282487797,1000710,P00143642
8.746331769297665,1000710,P00204342
9.420173689566097,1000710,P00118442
8.746331769297665,1000710,P00037342
8.855094399401896,1000710,P00111342
9.668097647036094,1000712,P00189842
9.667421010270646,1000714,P00112142
8.834399957499528,1000718,P00216142
9.465202203882958,1000720,P00074642
8.813289221468326,1000720,P00230942
8.831543787917587,1000721,P00131342
8.945367767925518,1000722,P00344742
8.834399957499528,1000724,P00365242
9.438793726048477,1000724,P00046142
8.834399957499528,1000727,P00161442
8.813289221468326,1000728,P00041242
8.521763501898224,1000728,P00165942
9.420173689566097,1000732,P00296242
8.624300337095338,1000733,P00190342
8.622196349172633,1000733,P00284642
9.49912190122637,1000735,P00283942
8.834399957499528,1000735,P00169742
9.352557909733262,1000744,P00244142
7.940780497946096,1000744,P00178942
8.877552168027652,1000744,P00313342
9.733135875741528,1000749,P00113142
9.737358016462077,1000749,P00028042
7.769054128413191,1000750,P00028842
8.518629958061167,1000752,P00280442
9.147352725385582,1000752,P00258842
9.147352725385582,1000752,P00316142
9.531626824330313,1000752,P00036542
8.329547282487797,1000753,P00355142
8.673535014253124,1000753,P00337842
9.438793726048477,1000753,P00251942
8.329547282487797,1000754,P00255842
8.945367767925518,1000756,P00113242
9.592947605137347,1000757,P00114942
9.445553419344916,1000757,P00198142
8.614078805965512,1000757,P00213742
8.702680614787521,1000757,P0093942
9.377211012018545,1000759,P00058442
8.746331769297665,1000765,P00113442
9.3947925746526,1000765,P00057542
8.622196349172633,1000765,P00251942
9.272334609045494,1000765,P00159442
8.813289221468326,1000767,P00261542
9.352557909733262,1000770,P00025442
8.673535014253124,1000770,P00003442
9.438793726048477,1000770,P00228642
8.624300337095338,1000772,P00237542
8.624300337095338,1000774,P00046142
9.490863777253649,1000774,P00037142
9.707218529836263,1000777,P00223942
8.834399957499528,1000780,P00035542
9.327782836744259,1000783,P00318742
5.824227213166364,1000783,P00006942
9.465202203882958,1000791,P00190542
9.327782836744259,1000796,P00319042
9.43098726365315,1000804,P00294542
9.147352725385582,1000813,P00058042
9.504893297393961,1000818,P00250842
8.945367767925518,1000818,P00338442
9.219568769735275,1000819,P00070042
8.624300337095338,1000821,P00242742
9.462978206554657,1000822,P00129542
8.329547282487797,1000822,P00240142
8.834399957499528,1000822,P00265542
9.147352725385582,1000823,P00100842
8.834399957499528,1000824,P00114442
8.622196349172633,1000829,P00118542
9.664138387453203,1000830,P00193742
9.592947605137347,1000832,P00324942
8.834399957499528,1000839,P00262242
9.49861141174876,1000839,P00207342
9.67760146238049,1000839,P00217542
8.813289221468326,1000845,P00318742
9.377211012018545,1000850,P00309542
9.147352725385582,1000854,P00173842
8.834399957499528,1000855,P00174342
9.465202203882958,1000855,P00265242
8.673535014253124,1000857,P00089542
8.624300337095338,1000858,P00270942
9.921557922106476,1000859,P00197942
9.407062293108673,1000863,P00248942
8.834399957499528,1000869,P00242142
8.624300337095338,1000869,P00209742
9.29299635023263,1000872,P00112942
9.147352725385582,1000875,P00354342
9.667421010270646,1000877,P00143342
8.624300337095338,1000877,P00258742
9.49861141174876,1000881,P00150242
7.2673005568281654,1000883,P00148642
9.3947925746526,1000889,P00319042
8.855094399401896,1000889,P00086142
8.945367767925518,1000889,P00107442
8.624300337095338,1000889,P00086742
8.624300337095338,1000889,P00136942
8.624300337095338,1000889,P00023442
8.945367767925518,1000889,P00271342
9.88404372613279,1000889,P00150142
8.834399957499528,1000890,P00010242
9.667421010270646,1000891,P00109542
8.673535014253124,1000897,P00024742
8.624300337095338,1000897,P00223242
9.602849731282724,1000897,P00349942
9.08656555250934,1000897,P00113242
8.521763501898224,1000904,P00241242
9.150932004433683,1000904,P00222742
9.147352725385582,1000911,P00115142
9.351784933261603,1000911,P00116242
9.677269727651456,1000911,P00052642
8.329547282487797,1000914,P00193242
8.329547282487797,1000918,P00135242
8.902784019028061,1000919,P00226342
8.746331769297665,1000919,P00070442
9.438793726048477,1000922,P00101142
8.834399957499528,1000924,P00166742
8.525242412911602,1000926,P00053842
8.834399957499528,1000927,P00289342
8.746331769297665,1000928,P00090342
9.531626824330313,1000929,P00127642
9.377211012018545,1000929,P00181842
8.855094399401896,1000931,P00368342
9.462978206554657,1000931,P00052842
8.945367767925518,1000933,P00118642
8.945367767925518,1000934,P00230342
8.673535014253124,1000934,P0095742
8.521763501898224,1000934,P00304842
8.746331769297665,1000934,P00128742
9.432545263015546,1000934,P00104842
5.677046923312215,1000934,P00222342
8.834399957499528,1000940,P00250242
3.4202761766222496,1000949,P00073842
9.147352725385582,1000949,P00334242
8.699987429576534,1000949,P00277642
8.831543787917587,1000954,P00120542
7.887776749893771,1000955,P00159542
9.49912190122637,1000955,P00019342
8.702680614787521,1000955,P00271142
9.592947605137347,1000959,P00171542
9.2614880361938,1000959,P00057542
9.490863777253649,1000961,P00260842
9.150932004433683,1000964,P00216742
8.902784019028061,1000966,P00184042
8.521763501898224,1000970,P00115142
8.746331769297665,1000970,P00054242
8.624300337095338,1000971,P00221342
9.377211012018545,1000977,P00259342
9.49861141174876,1000977,P00028842
8.521763501898224,1000984,P00014642
9.352557909733262,1000984,P00182742
8.624300337095338,1000984,P00044142
9.420173689566097,1000984,P00165642
8.834399957499528,1000984,P00295242
9.377211012018545,1000984,P00338942
9.352557909733262,1000990,P00241642
9.352557909733262,1000993,P00366342
8.945367767925518,1000995,P00102342
9.677269727651456,1000996,P00057542
8.699987429576534,1000998,P00286842
9.415297955307368,1000999,P00070042
8.834399957499528,1000999,P00127242
9.531626824330313,1000999,P00104842
8.834399957499528,1000999,P00020242
8.467037581533706,1001004,P00129342
8.834399957499528,1001004,P00250242
8.831543787917587,1001010,P00054042
8.673535014253124,1001010,P00040042
8.945367767925518,1001010,P00156542
9.531626824330313,1001010,P00166942
9.445553419344916,1001010,P00345742
9.490863777253649,1001010,P00111442
8.746331769297665,1001013,P00199442
8.329547282487797,1001015,P00036442
9.592947605137347,1001015,P00112642
9.3947925746526,1001015,P00028442
9.462978206554657,1001015,P00160642
8.614078805965512,1001015,P00346842
9.43098726365315,1001016,P00005742
9.047271512260966,1001017,P00178942
8.624300337095338,1001017,P00244942
8.834399957499528,1001017,P00116742
9.438793726048477,1001018,P00178242
9.327782836744259,1001019,P00113542
8.945367767925518,1001019,P00297942
9.226797002352384,1001019,P00035542
6.485273958834688,1001019,P00212042
9.551535356879059,1001019,P00024842
8.699987429576534,1001019,P00268442
8.834399957499528,1001021,P00177142
7.881669746545404,1001027,P00057642
8.673535014253124,1001029,P00031042
9.707218529836263,1001032,P00277642
8.813289221468326,1001033,P00142142
9.047271512260966,1001041,P00188442
9.19944217158432,1001047,P00113342
8.624300337095338,1001050,P00102642
9.76444178240412,1001051,P00278642
9.67760146238049,1001051,P00230342
8.699987429576534,1001051,P00192542
8.329547282487797,1001051,P00050742
8.855094399401896,1001051,P00031042
8.673535014253124,1001051,P00288842
8.673535014253124,1001054,P00074442
9.150932004433683,1001057,P00184042
9.33146018388096,1001058,P00059642
8.699987429576534,1001058,P00144642
8.945367767925518,1001058,P00010842
8.855094399401896,1001068,P00088442
8.624300337095338,1001072,P00111842
8.624300337095338,1001074,P00115142
9.49912190122637,1001074,P00085542
9.504893297393961,1001075,P00103342
8.746331769297665,1001077,P00101842
8.834399957499528,1001078,P00196242
9.187850822428715,1001078,P00024142
8.855094399401896,1001078,P00344442
9.668097647036094,1001078,P00227742
8.855094399401896,1001079,P00173742
8.855094399401896,1001083,P00321942
8.945367767925518,1001084,P00110542
8.673535014253124,1001087,P00293042
9.438793726048477,1001088,P00010842
9.31574418219183,1001088,P00251842
9.147352725385582,1001088,P00351142
8.624300337095338,1001088,P00075442
8.834399957499528,1001088,P00289942
8.673535014253124,1001088,P00109242
9.733135875741528,1001088,P00348042
8.834399957499528,1001094,P00240142
8.622196349172633,1001094,P00151742
9.667421010270646,1001096,P00146942
8.945367767925518,1001097,P00161942
9.289689026090741,1001100,P0095942
8.834399957499528,1001100,P00207042
8.624300337095338,1001100,P00227942
9.147352725385582,1001101,P00058742
9.352557909733262,1001102,P00250842
8.831543787917587,1001106,P00225842
9.438793726048477,1001106,P00198042
8.834399957499528,1001107,P00033342
8.699987429576534,1001109,P00274942
8.902784019028061,1001112,P00123742
8.945367767925518,1001112,P00074242
8.834399957499528,1001112,P00073842
8.834399957499528,1001112,P00047242
9.147352725385582,1001112,P00028442
8.746331769297665,1001112,P00157342
9.677269727651456,1001113,P00151742
9.3947925746526,1001114,P00188542
9.49861141174876,1001115,P00180442
9.504893297393961,1001115,P00325742
9.33146018388096,1001117,P00328142
8.746331769297665,1001117,P00116142
9.352557909733262,1001117,P00279542
8.746331769297665,1001117,P00036842
8.834399957499528,1001119,P00178842
9.49861141174876,1001119,P00204342
8.945367767925518,1001119,P00177342
8.624300337095338,1001120,P00191342
9.667421010270646,1001120,P00220342
8.624300337095338,1001121,P00049642
8.945367767925518,1001124,P00145742
8.624300337095338,1001124,P0096342
8.945367767925518,1001125,P00103042
8.855094399401896,1001125,P00072442
8.834399957499528,1001128,P0099242
8.813289221468326,1001128,P00189042
9.3947925746526,1001129,P00117942
9.2614880361938,1001133,P00116842
8.834399957499528,1001137,P00086042
9.733135875741528,1001140,P00177842
8.624300337095338,1001140,P00191742
8.902784019028061,1001142,P00026042
8.834399957499528,1001142,P00145042
9.046788991900026,1001145,P00026042
9.479799179433703,1001147,P00025442
9.667421010270646,1001147,P00064042
7.7901336058960755,1001150,P00328142
9.420173689566097,1001150,P00214142
8.831543787917587,1001150,P00022942
9.465202203882958,1001150,P00194042
8.746331769297665,1001150,P00197042
8.945367767925518,1001150,P00336942
8.614078805965512,1001150,P00259242
9.070205179868315,1001150,P00227942
8.834399957499528,1001151,P00019342
8.910147459585964,1001151,P00011942
8.329547282487797,1001155,P00000142
9.531626824330313,1001157,P00130742
8.699987429576534,1001162,P00059442
8.343093183521267,1001162,P00014542
8.834399957499528,1001162,P00319542
9.3947925746526,1001164,P00277642
9.147352725385582,1001165,P00066242
8.945367767925518,1001168,P00170942
8.27430856664761,1001170,P00279942
8.945367767925518,1001172,P00086042
3.4515986836805346,1001173,P00237842
8.834399957499528,1001175,P00329642
8.673535014253124,1001177,P00294542
8.699987429576534,1001181,P00111042
8.624300337095338,1001181,P00302642
8.746331769297665,1001182,P00241142
9.667421010270646,1001184,P00267542
8.521763501898224,1001186,P00280942
9.3947925746526,1001194,P00117742
8.673535014253124,1001194,P00131542
6.485273958834688,1001196,P00014542
9.377211012018545,1001202,P00049942
8.834399957499528,1001202,P00299142
8.624300337095338,1001202,P00223242
8.521763501898224,1001202,P00240042
8.834399957499528,1001202,P00208742
8.624300337095338,1001203,P00302342
9.438793726048477,1001203,P00224542
8.329547282487797,1001203,P00323942
9.245248957613443,1001203,P00125642
9.33146018388096,1001204,P00228542
8.624300337095338,1001205,P0096242
9.75089649919506,1001209,P00346242
8.855094399401896,1001211,P00068442
9.432545263015546,1001216,P00200642
8.624300337095338,1001216,P00114942
9.707218529836263,1001218,P00208242
9.272334609045494,1001220,P00081542
8.622196349172633,1001221,P00129342
8.007420578476626,1001222,P00247542
9.465202203882958,1001224,P00113542
8.831543787917587,1001224,P00116942
9.504893297393961,1001224,P00142242
8.945367767925518,1001228,P00289942
9.592947605137347,1001228,P00319842
9.226797002352384,1001230,P00044442
8.834399957499528,1001239,P00015642
9.432545263015546,1001239,P00279542
8.624300337095338,1001240,P00338442
8.467037581533706,1001242,P00134142
8.673535014253124,1001243,P00183442
9.147352725385582,1001243,P00277442
8.855094399401896,1001243,P00174542
8.855094399401896,1001243,P00365242
9.605391318655013,1001244,P00113642
9.415297955307368,1001244,P00289042
8.855094399401896,1001244,P00057242
8.624300337095338,1001244,P00338442
8.699987429576534,1001244,P00339842
8.622196349172633,1001246,P00016842
8.746331769297665,1001247,P00307542
9.592947605137347,1001251,P00250342
9.468999948444997,1001252,P00116342
9.33146018388096,1001254,P00283142
9.090832291133651,1001254,P00273642
9.147352725385582,1001255,P00365842
8.518629958061167,1001259,P00112542
8.624300337095338,1001260,P00270942
8.521763501898224,1001260,P00339542
8.624300337095338,1001260,P00119442
9.147352725385582,1001262,P00312742
9.33146018388096,1001264,P00174142
9.468999948444997,1001264,P00173342
8.624300337095338,1001264,P0097242
9.658716167975687,1001264,P00205442
8.945367767925518,1001264,P00331942
9.352557909733262,1001264,P00237642
8.624300337095338,1001266,P00166742
8.27430856664761,1001266,P00130942
9.677269727651456,1001268,P00115542
8.834399957499528,1001269,P00251242
8.855094399401896,1001270,P00285442
8.831543787917587,1001271,P00100742
9.291047264011768,1001272,P00057342
8.831543787917587,1001272,P00297042
9.150932004433683,1001273,P00116942
8.673535014253124,1001273,P00279942
9.150932004433683,1001273,P00126142
9.432545263015546,1001273,P00003442
8.834399957499528,1001274,P00118742
9.390797917028578,1001274,P00290342
8.699987429576534,1001279,P00177842
8.624300337095338,1001281,P00170042
8.624300337095338,1001283,P00210342
9.352557909733262,1001284,P00112442
9.667421010270646,1001284,P00126042
8.746331769297665,1001284,P00368442
8.521763501898224,1001285,P00148642
9.352557909733262,1001285,P00144242
9.490863777253649,1001285,P00018842
7.9565185394230555,1001285,P00313342
8.945367767925518,1001285,P00298142
8.945367767925518,1001288,P00326642
8.834399957499528,1001291,P00188842
8.834399957499528,1001293,P00051442
9.76444178240412,1001294,P00209842
8.624300337095338,1001295,P00334242
5.811725567262703,1001297,P00134342
7.196139850720338,1001297,P00009342
8.673535014253124,1001298,P00014542
9.31574418219183,1001299,P00127642
9.147352725385582,1001301,P00246142
8.329547282487797,1001303,P00010742
8.945367767925518,1001303,P00163442
9.479799179433703,1001306,P00031842
8.746331769297665,1001306,P00055642
9.55197161560919,1001311,P00144642
8.624300337095338,1001311,P0096042
8.813289221468326,1001314,P00187442
9.490863777253649,1001316,P00258842
9.490863777253649,1001317,P00139942
9.438793726048477,1001317,P00178642
9.147352725385582,1001322,P00188742
9.677269727651456,1001323,P00272042
8.673535014253124,1001323,P00057642
8.746331769297665,1001325,P00114842
9.352557909733262,1001328,P00282442
9.531626824330313,1001329,P00052842
8.855094399401896,1001329,P00221942
8.521763501898224,1001329,P00102142
8.702680614787521,1001333,P00159542
8.3643722289313,1001338,P00031542
